text,intent
nhan ban file anh can cuoc qua man hinh chinh,copy_entry
sao chep anh can cuoc vao folder man hinh chinh,copy_entry
di chuyen file anh can cuoc sang man hinh chinh,move_entry
chuyen tai lieu anh can cuoc qua man hinh chinh,move_entry
move file anh can cuoc vao man hinh chinh,move_entry
dua file anh can cuoc sang man hinh chinh,move_entry
chuyen anh can cuoc sang man hinh chinh,move_entry
di chuyen tai lieu anh can cuoc qua man hinh chinh,move_entry
doi file anh can cuoc qua man hinh chinh,move_entry
copy file anh can cuoc sang folder du an,copy_entry
sao chep file anh can cuoc qua folder du an,copy_entry
chep tai lieu anh can cuoc vao folder du an,copy_entry
copy tai lieu anh can cuoc den folder du an,copy_entry
chep file anh can cuoc qua thu muc folder du an,copy_entry
nhan ban file anh can cuoc qua folder du an,copy_entry
sao chep anh can cuoc vao folder folder du an,copy_entry
di chuyen file anh can cuoc sang folder du an,move_entry
chuyen tai lieu anh can cuoc qua folder du an,move_entry
move file anh can cuoc vao folder du an,move_entry
dua file anh can cuoc sang folder du an,move_entry
chuyen anh can cuoc sang folder du an,move_entry
di chuyen tai lieu anh can cuoc qua folder du an,move_entry
doi file anh can cuoc qua folder du an,move_entry
copy file file test sang desktop,copy_entry
sao chep file file test qua desktop,copy_entry
chep tai lieu file test vao desktop,copy_entry
copy tai lieu file test den desktop,copy_entry
chep file file test qua thu muc desktop,copy_entry
nhan ban file file test qua desktop,copy_entry
sao chep file test vao folder desktop,copy_entry
di chuyen file file test sang desktop,move_entry
chuyen tai lieu file test qua desktop,move_entry
move file file test vao desktop,move_entry
dua file file test sang desktop,move_entry
chuyen file test sang desktop,move_entry
di chuyen tai lieu file test qua desktop,move_entry
doi file file test qua desktop,move_entry
copy file file test sang downloads,copy_entry
sao chep file file test qua downloads,copy_entry
chep tai lieu file test vao downloads,copy_entry
copy tai lieu file test den downloads,copy_entry
chep file file test qua thu muc downloads,copy_entry
nhan ban file file test qua downloads,copy_entry
sao chep file test vao folder downloads,copy_entry
di chuyen file file test sang downloads,move_entry
chuyen tai lieu file test qua downloads,move_entry
move file file test vao downloads,move_entry
dua file file test sang downloads,move_entry
chuyen file test sang downloads,move_entry
di chuyen tai lieu file test qua downloads,move_entry
doi file file test qua downloads,move_entry
copy file file test sang documents,copy_entry
sao chep file file test qua documents,copy_entry
chep tai lieu file test vao documents,copy_entry
copy tai lieu file test den documents,copy_entry
chep file file test qua thu muc documents,copy_entry
nhan ban file file test qua documents,copy_entry
sao chep file test vao folder documents,copy_entry
di chuyen file file test sang documents,move_entry
chuyen tai lieu file test qua documents,move_entry
move file file test vao documents,move_entry
dua file file test sang documents,move_entry
chuyen file test sang documents,move_entry
di chuyen tai lieu file test qua documents,move_entry
doi file file test qua documents,move_entry
copy file file test sang o d,copy_entry
sao chep file file test qua o d,copy_entry
chep tai lieu file test vao o d,copy_entry
copy tai lieu file test den o d,copy_entry
chep file file test qua thu muc o d,copy_entry
nhan ban file file test qua o d,copy_entry
sao chep file test vao folder o d,copy_entry
di chuyen file file test sang o d,move_entry
chuyen tai lieu file test qua o d,move_entry
move file file test vao o d,move_entry
dua file file test sang o d,move_entry
chuyen file test sang o d,move_entry
di chuyen tai lieu file test qua o d,move_entry
doi file file test qua o d,move_entry
copy file file test sang thu muc du an,copy_entry
sao chep file file test qua thu muc du an,copy_entry
chep tai lieu file test vao thu muc du an,copy_entry
copy tai lieu file test den thu muc du an,copy_entry
chep file file test qua thu muc thu muc du an,copy_entry
nhan ban file file test qua thu muc du an,copy_entry
sao chep file test vao folder thu muc du an,copy_entry
di chuyen file file test sang thu muc du an,move_entry
chuyen tai lieu file test qua thu muc du an,move_entry
move file file test vao thu muc du an,move_entry
dua file file test sang thu muc du an,move_entry
chuyen file test sang thu muc du an,move_entry
di chuyen tai lieu file test qua thu muc du an,move_entry
doi file file test qua thu muc du an,move_entry
copy file file test sang man hinh chinh,copy_entry
sao chep file file test qua man hinh chinh,copy_entry
chep tai lieu file test vao man hinh chinh,copy_entry
copy tai lieu file test den man hinh chinh,copy_entry
chep file file test qua thu muc man hinh chinh,copy_entry
nhan ban file file test qua man hinh chinh,copy_entry
sao chep file test vao folder man hinh chinh,copy_entry
di chuyen file file test sang man hinh chinh,move_entry
chuyen tai lieu file test qua man hinh chinh,move_entry
move file file test vao man hinh chinh,move_entry
dua file file test sang man hinh chinh,move_entry
chuyen file test sang man hinh chinh,move_entry
di chuyen tai lieu file test qua man hinh chinh,move_entry
doi file file test qua man hinh chinh,move_entry
copy file file test sang folder du an,copy_entry
sao chep file file test qua folder du an,copy_entry
chep tai lieu file test vao folder du an,copy_entry
copy tai lieu file test den folder du an,copy_entry
chep file file test qua thu muc folder du an,copy_entry
nhan ban file file test qua folder du an,copy_entry
sao chep file test vao folder folder du an,copy_entry
di chuyen file file test sang folder du an,move_entry
chuyen tai lieu file test qua folder du an,move_entry
move file file test vao folder du an,move_entry
dua file file test sang folder du an,move_entry
chuyen file test sang folder du an,move_entry
di chuyen tai lieu file test qua folder du an,move_entry
doi file file test qua folder du an,move_entry
nhac toi hop voi khach luc 9 gio sang mai,create_reminder
dat lich nhac toi hop voi khach luc 9 gio sang mai,create_reminder
luc 9 gio sang mai nhac toi hop voi khach,create_reminder
bao toi hop voi khach luc 9 gio sang mai,create_reminder
nho nhac toi hop voi khach luc 9 gio sang mai,create_reminder
tao reminder hop voi khach luc 9 gio sang mai,create_reminder
dung quen nhac toi hop voi khach luc 9 gio sang mai,create_reminder
lat nua nhac toi hop voi khach luc 9 gio sang mai,create_reminder
nhac toi hop voi khach 8 gio toi nay,create_reminder
dat lich nhac toi hop voi khach 8 gio toi nay,create_reminder
8 gio toi nay nhac toi hop voi khach,create_reminder
bao toi hop voi khach 8 gio toi nay,create_reminder
nho nhac toi hop voi khach 8 gio toi nay,create_reminder
tao reminder hop voi khach 8 gio toi nay,create_reminder
dung quen nhac toi hop voi khach 8 gio toi nay,create_reminder
lat nua nhac toi hop voi khach 8 gio toi nay,create_reminder
nhac toi hop voi khach 30 phut nua,create_reminder
dat lich nhac toi hop voi khach 30 phut nua,create_reminder
30 phut nua nhac toi hop voi khach,create_reminder
bao toi hop voi khach 30 phut nua,create_reminder
nho nhac toi hop voi khach 30 phut nua,create_reminder
tao reminder hop voi khach 30 phut nua,create_reminder
dung quen nhac toi hop voi khach 30 phut nua,create_reminder
lat nua nhac toi hop voi khach 30 phut nua,create_reminder
nhac toi hop voi khach chieu mai,create_reminder
dat lich nhac toi hop voi khach chieu mai,create_reminder
chieu mai nhac toi hop voi khach,create_reminder
bao toi hop voi khach chieu mai,create_reminder
nho nhac toi hop voi khach chieu mai,create_reminder
tao reminder hop voi khach chieu mai,create_reminder
dung quen nhac toi hop voi khach chieu mai,create_reminder
lat nua nhac toi hop voi khach chieu mai,create_reminder
nhac toi hop voi khach sang thu hai,create_reminder
dat lich nhac toi hop voi khach sang thu hai,create_reminder
sang thu hai nhac toi hop voi khach,create_reminder
bao toi hop voi khach sang thu hai,create_reminder
nho nhac toi hop voi khach sang thu hai,create_reminder
tao reminder hop voi khach sang thu hai,create_reminder
dung quen nhac toi hop voi khach sang thu hai,create_reminder
lat nua nhac toi hop voi khach sang thu hai,create_reminder
nhac toi hop voi khach ngay mai luc 7h30,create_reminder
dat lich nhac toi hop voi khach ngay mai luc 7h30,create_reminder
ngay mai luc 7h30 nhac toi hop voi khach,create_reminder
bao toi hop voi khach ngay mai luc 7h30,create_reminder
nho nhac toi hop voi khach ngay mai luc 7h30,create_reminder
tao reminder hop voi khach ngay mai luc 7h30,create_reminder
dung quen nhac toi hop voi khach ngay mai luc 7h30,create_reminder
lat nua nhac toi hop voi khach ngay mai luc 7h30,create_reminder
nhac toi hop voi khach toi nay,create_reminder
dat lich nhac toi hop voi khach toi nay,create_reminder
toi nay nhac toi hop voi khach,create_reminder
bao toi hop voi khach toi nay,create_reminder
nho nhac toi hop voi khach toi nay,create_reminder
tao reminder hop voi khach toi nay,create_reminder
dung quen nhac toi hop voi khach toi nay,create_reminder
lat nua nhac toi hop voi khach toi nay,create_reminder
nhac toi hop voi khach 1 tieng nua,create_reminder
dat lich nhac toi hop voi khach 1 tieng nua,create_reminder
1 tieng nua nhac toi hop voi khach,create_reminder
bao toi hop voi khach 1 tieng nua,create_reminder
nho nhac toi hop voi khach 1 tieng nua,create_reminder
tao reminder hop voi khach 1 tieng nua,create_reminder
dung quen nhac toi hop voi khach 1 tieng nua,create_reminder
lat nua nhac toi hop voi khach 1 tieng nua,create_reminder
nhac toi hop voi khach 15 phut nua,create_reminder
dat lich nhac toi hop voi khach 15 phut nua,create_reminder
15 phut nua nhac toi hop voi khach,create_reminder
bao toi hop voi khach 15 phut nua,create_reminder
nho nhac toi hop voi khach 15 phut nua,create_reminder
tao reminder hop voi khach 15 phut nua,create_reminder
dung quen nhac toi hop voi khach 15 phut nua,create_reminder
lat nua nhac toi hop voi khach 15 phut nua,create_reminder
nhac toi hop voi khach mai sang,create_reminder
dat lich nhac toi hop voi khach mai sang,create_reminder
mai sang nhac toi hop voi khach,create_reminder
bao toi hop voi khach mai sang,create_reminder
nho nhac toi hop voi khach mai sang,create_reminder
tao reminder hop voi khach mai sang,create_reminder
dung quen nhac toi hop voi khach mai sang,create_reminder
lat nua nhac toi hop voi khach mai sang,create_reminder
nhac toi uong thuoc luc 9 gio sang mai,create_reminder
dat lich nhac toi uong thuoc luc 9 gio sang mai,create_reminder
luc 9 gio sang mai nhac toi uong thuoc,create_reminder
bao toi uong thuoc luc 9 gio sang mai,create_reminder
nho nhac toi uong thuoc luc 9 gio sang mai,create_reminder
tao reminder uong thuoc luc 9 gio sang mai,create_reminder
dung quen nhac toi uong thuoc luc 9 gio sang mai,create_reminder
lat nua nhac toi uong thuoc luc 9 gio sang mai,create_reminder
nhac toi uong thuoc 8 gio toi nay,create_reminder
dat lich nhac toi uong thuoc 8 gio toi nay,create_reminder
8 gio toi nay nhac toi uong thuoc,create_reminder
bao toi uong thuoc 8 gio toi nay,create_reminder
nho nhac toi uong thuoc 8 gio toi nay,create_reminder
tao reminder uong thuoc 8 gio toi nay,create_reminder
dung quen nhac toi uong thuoc 8 gio toi nay,create_reminder
lat nua nhac toi uong thuoc 8 gio toi nay,create_reminder
nhac toi uong thuoc 30 phut nua,create_reminder
dat lich nhac toi uong thuoc 30 phut nua,create_reminder
30 phut nua nhac toi uong thuoc,create_reminder
bao toi uong thuoc 30 phut nua,create_reminder
nho nhac toi uong thuoc 30 phut nua,create_reminder
tao reminder uong thuoc 30 phut nua,create_reminder
dung quen nhac toi uong thuoc 30 phut nua,create_reminder
lat nua nhac toi uong thuoc 30 phut nua,create_reminder
nhac toi uong thuoc chieu mai,create_reminder
dat lich nhac toi uong thuoc chieu mai,create_reminder
chieu mai nhac toi uong thuoc,create_reminder
bao toi uong thuoc chieu mai,create_reminder
nho nhac toi uong thuoc chieu mai,create_reminder
tao reminder uong thuoc chieu mai,create_reminder
dung quen nhac toi uong thuoc chieu mai,create_reminder
lat nua nhac toi uong thuoc chieu mai,create_reminder
nhac toi uong thuoc sang thu hai,create_reminder
dat lich nhac toi uong thuoc sang thu hai,create_reminder
sang thu hai nhac toi uong thuoc,create_reminder
bao toi uong thuoc sang thu hai,create_reminder
nho nhac toi uong thuoc sang thu hai,create_reminder
tao reminder uong thuoc sang thu hai,create_reminder
dung quen nhac toi uong thuoc sang thu hai,create_reminder
lat nua nhac toi uong thuoc sang thu hai,create_reminder
nhac toi uong thuoc ngay mai luc 7h30,create_reminder
dat lich nhac toi uong thuoc ngay mai luc 7h30,create_reminder
ngay mai luc 7h30 nhac toi uong thuoc,create_reminder
bao toi uong thuoc ngay mai luc 7h30,create_reminder
nho nhac toi uong thuoc ngay mai luc 7h30,create_reminder
tao reminder uong thuoc ngay mai luc 7h30,create_reminder
dung quen nhac toi uong thuoc ngay mai luc 7h30,create_reminder
lat nua nhac toi uong thuoc ngay mai luc 7h30,create_reminder
nhac toi uong thuoc toi nay,create_reminder
dat lich nhac toi uong thuoc toi nay,create_reminder
toi nay nhac toi uong thuoc,create_reminder
bao toi uong thuoc toi nay,create_reminder
nho nhac toi uong thuoc toi nay,create_reminder
tao reminder uong thuoc toi nay,create_reminder
dung quen nhac toi uong thuoc toi nay,create_reminder
lat nua nhac toi uong thuoc toi nay,create_reminder
nhac toi uong thuoc 1 tieng nua,create_reminder
dat lich nhac toi uong thuoc 1 tieng nua,create_reminder
1 tieng nua nhac toi uong thuoc,create_reminder
bao toi uong thuoc 1 tieng nua,create_reminder
nho nhac toi uong thuoc 1 tieng nua,create_reminder
tao reminder uong thuoc 1 tieng nua,create_reminder
dung quen nhac toi uong thuoc 1 tieng nua,create_reminder
lat nua nhac toi uong thuoc 1 tieng nua,create_reminder
nhac toi uong thuoc 15 phut nua,create_reminder
dat lich nhac toi uong thuoc 15 phut nua,create_reminder
15 phut nua nhac toi uong thuoc,create_reminder
bao toi uong thuoc 15 phut nua,create_reminder
nho nhac toi uong thuoc 15 phut nua,create_reminder
tao reminder uong thuoc 15 phut nua,create_reminder
dung quen nhac toi uong thuoc 15 phut nua,create_reminder
lat nua nhac toi uong thuoc 15 phut nua,create_reminder
nhac toi uong thuoc mai sang,create_reminder
dat lich nhac toi uong thuoc mai sang,create_reminder
mai sang nhac toi uong thuoc,create_reminder
bao toi uong thuoc mai sang,create_reminder
nho nhac toi uong thuoc mai sang,create_reminder
tao reminder uong thuoc mai sang,create_reminder
dung quen nhac toi uong thuoc mai sang,create_reminder
lat nua nhac toi uong thuoc mai sang,create_reminder
nhac toi gui bao cao luc 9 gio sang mai,create_reminder
dat lich nhac toi gui bao cao luc 9 gio sang mai,create_reminder
luc 9 gio sang mai nhac toi gui bao cao,create_reminder
bao toi gui bao cao luc 9 gio sang mai,create_reminder
nho nhac toi gui bao cao luc 9 gio sang mai,create_reminder
